date,num1,num2,num3,num4,num5,num6,num7,temp,temp_diff,pressure,pressure_diff,humidity,humidity_diff,moon_age,moon_sin,moon_cos
2015/10/1,3,8,17,25,28,43,42,19.1,-1.8,1006.7,-11.7,98,47,18.09,-0.65,-0.76
2015/10/5,11,14,16,21,24,39,36,18.6,-2,1019.4,1.5,51,-19,22.09,-1,-0.01
2015/10/8,3,19,34,36,40,43,28,20.6,2.5,998.7,-7.8,31,-9,25.09,-0.81,0.59
2015/10/12,6,12,16,24,25,37,17,17.6,-2.3,1007.9,2.2,72,-3,29.09,-0.09,1
2015/10/15,23,26,27,29,30,43,6,20.7,1.7,1017.3,2.4,65,16,2.56,0.52,0.86
2015/10/19,9,11,19,22,27,38,2,19.5,1.2,1013.9,0.8,64,-12,6.56,0.98,0.17
2015/10/22,3,20,36,38,39,41,22,17.7,1.1,1016.8,-0.1,70,-1,9.56,0.89,-0.45
2015/10/26,2,3,9,19,40,42,6,15.6,0.1,1018.1,3.6,55,30,13.56,0.25,-0.97
2015/10/29,9,14,20,23,27,32,22,17.1,-4.4,1014.2,6.6,69,14,16.56,-0.37,-0.93
2015/11/2,1,14,31,32,39,42,34,13.7,1.4,1012.6,-10.3,97,31,20.56,-0.94,-0.33
2015/11/5,1,4,24,30,39,40,5,16.7,2.7,1023.1,-4.4,72,9,23.56,-0.96,0.3
2015/11/9,3,22,25,28,32,39,21,18.4,3.5,1007.6,-8.9,92,-7,27.56,-0.41,0.91
2015/11/12,8,14,15,22,25,40,19,14.1,-1.2,1028.7,3.3,56,-1,1.03,0.22,0.98
2015/11/16,2,25,27,28,35,42,6,18.9,3.6,1018.4,9,65,-34,5.03,0.88,0.48
2015/11/19,3,30,32,33,34,39,28,14.9,-1.9,1018.8,6.4,67,-32,8.03,0.99,-0.14
2015/11/23,3,15,19,30,34,37,12,12.4,-0.4,1019.9,-6.1,94,21,12.03,0.55,-0.83
2015/11/26,9,17,24,25,33,40,43,10.5,2.6,1003.6,-11.1,86,11,15.03,-0.06,-1
2015/11/30,2,4,5,20,37,43,32,12.2,0.1,1016.6,-5.3,65,7,19.03,-0.79,-0.62
2015/12/3,10,17,20,21,36,43,34,11.4,2.5,995.6,-23.4,97,9,22.03,-1,-0.03
2015/12/7,1,8,11,17,22,26,31,9.8,-1,1024.6,2.7,57,16,26.03,-0.68,0.73
2015/12/10,13,16,17,19,20,38,18,10.9,3,1021.2,-8.3,63,-2,29.03,-0.11,0.99
2015/12/14,7,10,18,21,28,36,40,11.9,1.5,1018.7,2.8,69,-24,3.5,0.68,0.74
2015/12/17,5,13,22,31,37,39,4,10.7,-3.8,1009.9,8.4,37,-30,6.5,0.98,0.19
2015/12/21,4,9,17,20,23,42,19,9.8,2.5,1014.9,-11.5,54,5,10.5,0.79,-0.61
2015/12/24,2,4,7,22,32,35,1,12.1,4.7,1008.7,-11.9,77,16,13.5,0.27,-0.96
2015/12/28,11,20,21,30,36,43,17,6,-1.1,1017.7,0.2,42,12,17.5,-0.55,-0.84
2016/1/4,1,15,21,24,37,41,7,9.9,-1.1,1008.3,-3.1,61,-9,24.5,-0.88,0.48
2016/1/7,14,20,24,25,31,32,29,9.9,0.7,1010.6,-1.9,34,-32,27.5,-0.42,0.91
2016/1/11,9,15,17,19,27,33,40,8.5,0.2,1012.9,0.5,57,8,1.96,0.41,0.91
2016/1/14,2,8,17,27,30,31,13,6.4,0.3,1008.8,0.4,52,-5,4.96,0.87,0.49
2016/1/18,1,3,12,13,21,32,41,3.2,-4.5,988.6,-30.8,95,39,8.96,0.94,-0.33
2016/1/21,3,7,24,25,27,39,20,6.3,0.7,1014.4,3,36,-4,11.96,0.56,-0.83
2016/1/25,6,9,20,34,37,41,25,4.4,1.2,1017.3,15.5,27,8,15.96,-0.25,-0.97
2016/1/28,7,13,15,21,23,34,12,8.2,-0.5,1021.3,-0.6,40,1,18.96,-0.78,-0.63
2016/2/1,14,22,27,29,33,37,24,5.7,-0.6,1016.1,-0.7,67,12,22.96,-0.98,0.17
2016/2/4,4,10,11,12,18,25,36,7.2,0.3,1014.9,-3.4,59,11,25.96,-0.69,0.73
2016/2/8,21,29,30,32,38,42,16,6,0.4,1013.7,-1.1,63,36,0.43,0.09,1
2016/2/11,3,7,16,26,34,39,23,5.8,-0.3,1028.7,10.1,44,12,3.43,0.67,0.74
2016/2/15,1,19,21,30,31,43,18,3.4,-16.4,1002.6,10.1,78,16,7.43,1,-0.01
2016/2/18,6,13,17,18,27,43,21,9,1.9,1021.1,6.3,56,27,10.43,0.8,-0.6
2016/2/22,5,9,13,31,32,35,26,7.3,-2.1,1026.6,10.6,69,38,14.43,0.07,-1
2016/2/25,26,27,30,31,34,40,20,4.6,-1.5,1022.6,2.5,48,7,17.43,-0.54,-0.84
2016/2/29,3,6,15,23,24,31,11,9.3,-0.8,999.6,-23.3,58,-1,21.43,-0.99,-0.15
2016/3/3,3,8,14,28,31,43,35,10.5,2.5,1018.2,0.3,52,11,24.43,-0.88,0.47
2016/3/7,5,13,20,28,30,32,16,14.3,-1.6,1013.5,-6.3,99,16,28.43,-0.23,0.97
2016/3/10,6,26,34,37,42,43,13,6.9,1.9,1014.7,0.7,65,-28,1.9,0.39,0.92
2016/3/14,4,11,23,27,35,42,15,4.8,-2.4,1009,-10.8,95,30,5.9,0.95,0.31
2016/3/17,7,9,10,19,28,33,36,15.6,4.4,1018,-0.2,48,-12,8.9,0.95,-0.32
2016/3/21,5,11,20,25,26,32,6,10.1,-2.7,1014.2,4.4,53,-6,12.9,0.39,-0.92
2016/3/24,14,16,19,29,32,37,24,7.9,-4.3,1012.1,2,61,1,15.9,-0.24,-0.97
2016/3/28,2,11,19,21,28,38,25,12.1,0.4,1014.9,-0.2,70,4,19.9,-0.89,-0.46
2016/3/31,11,12,17,23,29,43,37,16,-1.2,1015,4.2,43,8,22.9,-0.99,0.16
2016/4/4,8,26,27,29,35,43,6,13,-3.2,1002.7,-14.4,78,0,26.9,-0.53,0.85
2016/4/7,5,10,16,17,32,37,36,17,0.4,997.1,-19.5,97,45,0.37,0.08,1
2016/4/11,1,12,14,16,20,29,4,10.2,-9,1012.6,9.1,23,-30,4.37,0.8,0.6
2016/4/14,2,7,28,39,42,43,41,16.5,0.5,1000.5,-11.2,91,14,7.37,1,0
2016/4/18,6,12,13,34,38,42,41,19.3,-2.6,1005.3,4.7,62,-7,11.37,0.66,-0.75
2016/4/21,4,13,18,27,30,39,34,16.6,0.4,1007.9,-12.1,95,49,14.37,0.08,-1
2016/4/25,11,13,27,37,41,42,40,19.3,3.1,1016.6,4.7,48,6,18.37,-0.69,-0.72
2016/4/28,2,11,29,36,40,42,17,14.8,-4.7,991.1,-17.6,100,33,21.37,-0.99,-0.16
2016/5/2,5,9,25,27,28,33,10,19.7,-1.2,1017.7,8.8,71,11,25.37,-0.77,0.63
2016/5/5,3,9,21,34,35,42,4,23,-0.3,1007.7,9.1,34,2,28.37,-0.24,0.97
2016/5/9,12,17,26,30,33,40,8,16.8,-3.9,1011.9,-1.9,98,58,2.84,0.57,0.82
2016/5/12,11,21,25,34,35,36,15,22.6,0.1,1013.6,17.7,56,-15,5.84,0.95,0.32
2016/5/16,1,10,25,27,31,40,3,20.5,1.5,1009.6,-6.7,66,1,9.84,0.87,-0.5
2016/5/19,3,17,20,32,36,43,4,20.1,-2.2,1017.6,2.3,43,12,12.84,0.4,-0.92
2016/5/23,1,3,5,8,20,39,30,27.3,3.4,1009.1,-3.6,32,6,16.84,-0.43,-0.9
2016/5/26,8,9,16,27,30,33,19,23.6,1.2,1006.8,-3.4,67,-5,19.84,-0.88,-0.47
2016/5/30,7,8,21,24,34,42,1,16.3,-7.1,1004.9,0.9,94,35,23.84,-0.94,0.35
2016/6/2,21,22,24,30,31,43,19,22.7,-0.4,1002.8,5.9,20,-35,26.84,-0.54,0.84
2016/6/6,1,4,9,23,30,36,5,21.8,0.8,1012.9,5.5,68,6,1.31,0.28,0.96
2016/6/9,3,12,20,33,35,41,34,22.1,-1.9,1005.9,-4.3,95,36,4.31,0.79,0.61
2016/6/13,8,12,19,24,30,36,42,19.3,-5.2,995.5,-12.3,100,36,8.31,0.98,-0.2
2016/6/16,6,15,16,19,38,41,23,22,0.3,1001.9,-5.3,83,4,11.31,0.67,-0.74
2016/6/20,6,8,13,17,18,20,28,25.7,3,1002.9,-5.8,79,-2,15.31,-0.12,-0.99
2016/6/23,9,12,19,21,39,40,16,26.4,2.7,998.8,-6.8,69,-8,18.31,-0.69,-0.73
2016/6/27,10,13,15,18,25,38,20,25,-2,1010.9,7.1,53,-3,22.31,-1,0.03
2016/6/30,1,7,20,28,34,38,16,24.9,2.4,1009,-3.4,79,-8,25.31,-0.78,0.62
2016/7/4,3,20,21,30,34,35,23,26.1,-5.2,1009.1,6.2,91,24,29.31,-0.05,1
2016/7/7,3,7,9,31,38,43,29,27.7,2.5,1009.9,0.2,69,-13,2.78,0.56,0.83
2016/7/11,10,13,26,27,30,36,6,29.4,1.5,1001.2,1,58,-2,6.78,0.99,0.13
2016/7/14,5,8,16,24,32,33,22,25.1,-0.1,993.1,-3.8,85,-14,9.78,0.87,-0.49
2016/7/18,5,17,19,22,41,42,4,29.7,2.4,1003.4,0.5,75,-10,13.78,0.21,-0.98
2016/7/21,3,10,15,22,27,40,23,21.6,-5.8,1010.1,1.8,98,33,16.78,-0.42,-0.91
2016/7/25,21,22,24,26,28,30,38,26.2,-0.3,1010.5,-1.4,70,11,20.78,-0.96,-0.29
2016/7/28,2,11,18,27,30,33,14,28.2,3.3,1009.7,1.7,70,-13,23.78,-0.94,0.34
2016/8/1,4,19,26,40,42,43,9,28.8,0.3,1004.9,-2.8,69,-2,27.78,-0.36,0.93
2016/8/4,6,7,20,24,28,43,11,29.2,1.2,1006.3,0.8,64,-10,1.25,0.26,0.96
2016/8/8,3,6,15,18,23,27,38,30.5,1.2,996.6,-9.6,59,1,5.25,0.9,0.44
2016/8/11,6,19,21,31,38,41,40,28.2,-1.1,1006.7,1.5,62,-9,8.25,0.98,-0.18
2016/8/15,1,5,8,14,19,21,4,27.8,0.5,1000.1,-0.8,70,2,12.25,0.51,-0.86
2016/8/18,1,19,31,33,35,43,29,26.1,-3,1003.9,5.9,100,22,15.25,-0.1,-0.99
2016/8/22,6,8,12,17,18,24,35,23.8,-5,995.5,-8.2,98,20,19.25,-0.82,-0.58
2016/8/25,2,6,16,23,32,35,37,28.8,1.1,1004.1,-1.2,69,-9,22.25,-1,0.02
2016/8/29,4,5,7,10,13,16,1,28.1,4.1,988.2,-11,78,-6,26.25,-0.64,0.77
2016/9/1,3,6,9,13,36,37,32,27.7,0.7,1006.4,6.9,70,7,29.25,-0.06,1
2016/9/5,8,13,14,18,24,38,25,28.6,0.9,1009.7,-2.2,76,1,3.72,0.71,0.7
2016/9/8,15,25,32,33,36,38,40,25.7,-2,997.6,-3.8,98,17,6.72,0.99,0.14
2016/9/12,12,15,25,31,39,40,26,25.1,2.2,1015.3,2.1,77,-5,10.72,0.76,-0.65
2016/9/15,1,4,8,10,18,33,15,24.1,0.3,1012.6,0.5,79,-12,13.72,0.22,-0.98
2016/9/19,6,7,12,22,30,33,36,20.5,-5.9,1007.1,4,99,19,17.72,-0.59,-0.81
2016/9/22,12,25,29,32,38,43,35,19.8,-1.4,1014.2,-3.8,99,19,20.72,-0.95,-0.3
2016/9/26,6,8,14,27,36,42,28,26.4,2.2,1016.8,2,85,-8,24.72,-0.85,0.52
2016/9/29,1,6,21,34,36,39,29,23.8,-3.1,1008.4,0.5,81,-4,27.72,-0.38,0.93
2016/10/3,6,16,17,27,33,41,42,21.1,-2.1,1008.9,-6.5,96,14,2.19,0.45,0.89
2016/10/6,6,9,15,19,39,42,34,26.1,2.1,1012.4,2,58,-19,5.19,0.89,0.45
2016/10/10,1,12,14,26,34,41,6,18.4,-3.6,1014.8,7.5,62,9,9.19,0.93,-0.38
2016/10/13,2,7,9,28,38,39,26,16.3,-3.3,1019.3,5.9,66,9,12.19,0.52,-0.85
2016/10/17,3,10,12,26,38,42,4,18.1,-0.8,1015.3,-7.2,98,24,16.19,-0.3,-0.95
2016/10/20,1,11,33,34,35,38,29,22.9,1.5,1010.5,-2.8,39,-34,19.19,-0.81,-0.59
2016/10/24,2,6,7,9,19,23,21,13.6,-4.5,1015.3,8,58,-11,23.19,-0.98,0.22
2016/10/27,1,11,21,25,34,36,28,18.2,-1.9,1018.8,10.2,40,-54,26.19,-0.65,0.76
2016/10/31,3,6,15,21,42,43,11,15.7,4,1018.5,-6.3,66,-11,0.66,0.14,0.99
2016/11/3,10,12,13,29,35,39,33,14.5,3.4,1009.3,-12,41,-29,3.66,0.7,0.71
2016/11/7,2,8,31,38,40,42,41,10.8,-4,1022.4,3.3,65,22,7.66,1,-0.06
2016/11/10,22,24,29,31,32,34,40,10.5,1.4,1022.2,5.8,58,15,10.66,0.77,-0.64
2016/11/14,4,8,23,29,34,35,15,13.8,-0.3,1016,-4.1,95,0,14.66,0.02,-1
2016/11/17,1,16,24,28,40,42,33,13.6,0.3,1018.2,1.5,76,22,17.66,-0.58,-0.82
2016/11/21,2,16,19,20,24,36,27,11.5,-3.2,1017.7,4,93,2,21.66,-0.99,-0.1
2016/11/24,4,5,26,30,34,42,27,2.7,-8.3,1016.9,1,96,38,24.66,-0.86,0.51
2016/11/28,9,15,17,21,23,42,24,10.9,0.2,1014.4,5.1,43,-55,28.66,-0.18,0.98
2016/12/1,3,15,21,29,30,35,39,14.1,3.7,1009.1,-18,91,29,2.13,0.44,0.9
2016/12/5,6,11,19,28,30,43,32,13.2,-0.9,1008.5,-5.2,78,11,6.13,0.96,0.26
2016/12/8,1,11,37,38,39,42,26,9.9,1.7,1015.6,2.2,41,-19,9.13,0.93,-0.36
2016/12/12,6,12,25,36,38,41,18,8.1,1,1023,4.2,57,18,13.13,0.34,-0.94
2016/12/15,4,5,24,29,33,35,40,6.9,-2.1,1011,8.9,38,-14,16.13,-0.29,-0.96
2016/12/19,3,18,19,20,37,38,9,10.3,1.6,1021.3,-0.8,45,-19,20.13,-0.91,-0.42
2016/12/22,5,6,12,14,30,38,29,19.5,8.1,1007.5,-19.2,78,4,23.13,-0.98,0.21
2016/12/26,20,22,28,29,32,41,14,7.7,1.8,1016.1,-11,61,-2,27.13,-0.49,0.87
2016/12/29,3,4,7,8,22,33,18,5.3,-0.6,1009.7,-12.2,61,23,0.6,0.13,0.99
2017/1/5,1,18,21,31,37,41,20,6,-3.5,1017,6.5,43,1,7.6,1,-0.05
2017/1/9,8,15,21,24,35,38,22,6.3,2.1,1000.6,-7,95,-2,11.6,0.62,-0.78
2017/1/12,4,6,14,17,23,33,26,8.6,2.1,1000.7,-5.5,42,-22,14.6,0.04,-1
2017/1/16,11,21,30,31,36,37,23,4.8,3.6,1008.4,0.6,43,-9,18.6,-0.73,-0.69
2017/1/19,1,4,10,14,24,26,29,7.3,-0.2,1015.1,-6.5,39,-12,21.6,-0.99,-0.12
2017/1/23,12,13,19,23,28,35,31,3.7,-2.8,1010.7,6,27,-18,25.6,-0.74,0.67
2017/1/26,19,21,31,39,42,43,29,5.5,0.3,1024,0.8,46,10,28.6,-0.2,0.98
2017/1/30,7,13,14,33,39,43,29,11.9,3.4,998.9,-16,39,-26,3.07,0.61,0.79
2017/2/2,1,4,15,18,25,28,36,5.3,-1.6,1010.3,5.3,28,-17,6.07,0.96,0.28
2017/2/6,1,10,19,23,26,34,27,8.5,0.8,999.9,-4.4,37,-39,10.07,0.84,-0.54
2017/2/9,2,3,10,16,26,27,23,1.1,-6.1,996.5,-13.2,99,66,13.07,0.35,-0.94
2017/2/13,3,5,16,23,31,43,39,8.1,2.1,1019.1,4.7,28,-13,17.07,-0.47,-0.88
2017/2/16,2,14,22,23,35,43,31,10.3,1.2,1018.9,-3.2,68,37,20.07,-0.9,-0.43
2017/2/20,7,11,17,27,32,40,18,9.9,1.7,991.7,-21.6,89,45,24.07,-0.92,0.4
2017/2/23,5,23,25,26,29,31,19,13.8,4.1,994.7,-23,69,-1,27.07,-0.5,0.87
2017/2/27,6,8,10,33,35,43,22,5.8,-3.7,1022.7,7.9,63,23,1.54,0.32,0.95
2017/3/2,4,15,20,24,26,30,29,7.4,-1.6,1000.8,-15.8,100,40,4.54,0.82,0.57
2017/3/6,8,12,30,36,41,42,4,9.6,-3.1,998,-11.9,97,33,8.54,0.97,-0.24
2017/3/9,14,19,22,23,28,43,25,9.7,2.9,1002,0.2,34,-8,11.54,0.63,-0.77
2017/3/13,3,6,19,31,35,40,12,11,1.8,1012.9,-5.9,62,5,15.54,-0.16,-0.99
2017/3/16,5,17,20,28,39,42,1,9.7,3.7,1012.2,5.5,54,-12,18.54,-0.72,-0.69
2017/3/20,22,24,27,30,32,40,23,14,-0.5,1016.2,0.2,34,3,22.54,-1,0.08
2017/3/23,1,4,15,16,23,30,17,12.1,1.3,1011.1,-0.8,40,8,25.54,-0.75,0.66
2017/3/27,9,22,31,32,34,43,24,7,0.5,1007.7,-5.6,75,-23,0.01,0,1
2017/3/30,1,2,12,16,19,40,18,13.9,3,1011.4,-7.8,67,9,3.01,0.6,0.8
2017/4/3,3,4,8,12,24,37,10,11.3,1.3,1011.4,1.2,70,17,7.01,1,0.08
2017/4/6,11,17,19,24,33,41,9,16.7,0.7,1018.2,-3.7,72,6,10.01,0.85,-0.53
2017/4/10,4,7,11,33,34,37,24,10.8,-1.9,1017.9,12.6,52,-38,14.01,0.16,-0.99
2017/4/13,18,20,21,24,40,42,25,14.4,-1.7,1010.3,8,54,19,17.01,-0.46,-0.89
2017/4/17,4,8,17,20,29,41,3,16.7,-4.1,1008.9,0.1,94,37,21.01,-0.97,-0.24
2017/4/20,6,13,20,25,36,42,28,16.6,-0.1,1008.9,9.8,53,17,24.01,-0.92,0.39
2017/4/24,1,3,8,14,35,39,18,15.4,1.3,1023.3,7.4,65,10,28.01,-0.32,0.95
2017/4/27,19,24,25,36,37,43,10,15,-2.4,1002.9,-4.2,63,-7,1.48,0.31,0.95
2017/5/1,1,8,13,19,23,28,39,17.8,-3,1009.3,4.5,61,14,5.48,0.92,0.39
2017/5/4,9,10,13,21,34,36,40,18.7,1.2,1018.9,-4.2,54,-4,8.48,0.97,-0.23
2017/5/8,3,10,31,32,38,39,15,22.8,2.7,1003.6,1.9,54,-15,12.48,0.47,-0.88
2017/5/11,5,7,11,16,33,38,25,23.7,7.5,1004.8,-1.7,55,-44,15.48,-0.15,-0.99
2017/5/15,7,8,9,25,29,31,28,19.1,0.3,1005.1,-3.7,85,14,19.48,-0.84,-0.54
2017/5/18,2,4,6,21,27,37,10,16.3,-0.8,1012.2,4.1,98,33,22.48,-1,0.07
2017/5/22,2,9,18,23,29,32,34,23.4,-2,1010.1,-0.9,65,22,26.48,-0.61,0.8
2017/5/25,2,5,21,22,23,38,36,21.4,-1,1002.5,-3.1,75,8,29.48,-0.01,1
2017/5/29,16,17,20,22,29,40,31,22.4,0.2,1008.1,0.3,62,-1,3.94,0.74,0.67
2017/6/1,5,12,27,36,39,40,37,22.1,-1.5,993.4,-8.5,85,12,6.94,1,0.09
2017/6/5,2,4,5,13,18,21,40,20.1,-2,1011.6,7,65,30,10.94,0.73,-0.69
2017/6/8,15,16,17,29,31,32,12,23.3,2.5,1000.8,-10,78,8,13.94,0.17,-0.98
2017/6/12,5,6,10,13,24,33,40,22,-0.5,1007.7,5.6,54,-7,17.94,-0.63,-0.78
2017/6/15,2,19,22,25,32,36,39,23,1.1,1003.4,-1.5,64,0,20.94,-0.97,-0.25
2017/6/19,2,6,21,30,31,36,41,25.9,6.9,1005.4,-1.3,48,-44,24.94,-0.83,0.56
2017/6/22,6,15,18,26,27,31,38,25.1,0.9,1004.8,8.5,61,-31,27.94,-0.33,0.94
2017/6/26,8,10,20,25,38,43,39,24,1.8,1005.5,8.7,78,-16,2.41,0.49,0.87
2017/6/29,3,13,18,20,24,31,37,26.5,2.5,1010.2,0,67,-14,5.41,0.91,0.41
2017/7/3,3,9,19,20,23,30,14,30.3,2.6,1000.9,-4.4,67,-10,9.41,0.91,-0.42
2017/7/6,8,24,28,30,38,41,32,27.6,0.4,1007.6,3.5,68,-14,12.41,0.48,-0.88
2017/7/10,1,3,13,29,38,39,8,27.8,-0.7,1007.7,1.8,76,0,16.41,-0.34,-0.94
2017/7/13,3,5,11,20,25,32,30,28.4,-0.8,1006.3,0,74,-4,19.41,-0.84,-0.55
2017/7/17,15,17,18,22,30,39,28,31,0.7,1005,-0.3,64,-9,23.41,-0.96,0.27
2017/7/20,1,2,7,8,10,42,28,29.4,1.9,1008.6,3.1,69,4,26.41,-0.62,0.79
2017/7/24,12,18,20,23,33,40,1,29.5,1.5,997.6,-4.5,71,-3,0.88,0.19,0.98
2017/7/27,1,4,17,22,35,42,7,24,0.1,1008.3,2.3,89,-2,3.88,0.74,0.68
2017/7/31,6,7,19,31,39,41,14,30,2.7,1004.7,-1.2,64,-15,7.88,0.99,-0.11
2017/8/3,3,24,28,36,37,39,27,26.4,4.1,1008.3,0.2,73,-13,10.88,0.74,-0.68
2017/8/7,1,14,20,26,27,34,33,29.5,-0.6,996.4,-4.9,79,6,14.88,-0.03,-1
2017/8/10,9,10,11,20,28,40,17,25.3,-5,998.3,5.8,83,5,17.88,-0.62,-0.79
2017/8/14,2,8,10,12,31,42,21,24.7,-4,1003.8,-0.5,96,21,21.88,-1,-0.06
2017/8/17,1,15,19,22,26,28,33,26.6,4.8,1006.4,1.6,78,-22,24.88,-0.84,0.55
2017/8/21,9,12,15,19,26,39,28,28.4,1.5,1010.7,0.7,74,-4,28.88,-0.14,0.99
2017/8/24,2,4,6,37,39,42,41,30.6,0.4,1002.2,-3.6,63,4,2.35,0.48,0.88
2017/8/28,10,20,21,24,39,43,17,28.1,0.8,1009.4,-4.3,70,16,6.35,0.98,0.22
2017/8/31,12,25,26,32,35,42,2,21.3,-3.7,1003,-1.9,76,-15,9.35,0.91,-0.41
2017/9/4,11,19,20,26,32,33,22,21,-2.9,1014,4.9,86,12,13.35,0.3,-0.96
2017/9/7,6,16,17,20,22,43,34,22.7,0.7,998.8,-4.3,100,1,16.35,-0.33,-0.94
2017/9/11,5,14,20,30,38,41,8,26.1,0.3,1010.3,-1.3,75,1,20.35,-0.93,-0.37
2017/9/14,11,12,24,32,38,40,7,26.2,-0.4,1010.8,0.5,72,7,23.35,-0.97,0.25
2017/9/18,5,6,12,16,23,36,9,25.4,4.9,1000.7,-1.5,79,-21,27.35,-0.45,0.89
2017/9/21,3,8,24,25,26,28,43,25.5,0.8,1009.8,8.1,54,-9,0.82,0.17,0.98
2017/9/25,2,16,27,35,40,42,25,24.6,1.3,1010.8,-1.5,72,0,4.82,0.86,0.52
2017/9/28,3,13,22,26,30,39,1,16.9,-7.2,1000.8,-6.3,94,25,7.82,1,-0.09
2017/10/2,2,19,23,30,33,36,40,23.8,1.1,1011.9,-8.1,71,10,11.82,0.59,-0.81
2017/10/5,3,6,9,15,21,42,7,17.3,-0.7,1025.5,7.9,55,-17,14.82,-0.01,-1
2017/10/9,8,14,25,39,42,43,37,22.3,0.5,1017,-3.5,72,-4,18.82,-0.76,-0.65
2017/10/12,14,16,17,34,36,41,25,24.9,4.3,1009.3,-2.5,80,-7,21.82,-1,-0.07
2017/10/16,5,8,13,20,28,42,35,12.5,-1.9,1023.9,0.3,100,3,25.82,-0.71,0.7
2017/10/19,14,22,24,36,39,42,32,11.4,-2.6,1018,-4,100,36,28.82,-0.15,0.99
2017/10/23,9,15,21,23,32,42,14,17.6,0.2,1003.8,7.5,47,-53,3.29,0.64,0.76
2017/10/26,3,10,11,31,33,36,21,15.2,2,1018.5,1.7,64,-26,6.29,0.97,0.23
2017/10/30,1,5,7,11,29,39,40,13.2,-1.7,1011.1,16.4,43,-57,10.29,0.81,-0.58
2017/11/2,12,22,28,30,36,43,34,16.8,3.1,1016.3,-0.3,68,-5,13.29,0.31,-0.95
2017/11/6,5,18,33,38,41,43,6,16.1,2.5,1020,-4.4,73,13,17.29,-0.51,-0.86
2017/11/9,19,22,25,30,33,34,36,14.6,-3.4,1015.7,7.9,37,-40,20.29,-0.92,-0.38
2017/11/13,7,8,28,34,37,41,13,15.6,5.6,1016.3,-0.1,64,4,24.29,-0.9,0.44
2017/11/16,1,8,14,28,40,43,6,12.3,-2,1013.7,6.3,49,-33,27.29,-0.46,0.89
2017/11/20,6,18,19,25,28,40,3,7.1,-2.1,1012.6,1.9,62,2,1.76,0.37,0.93
2017/11/23,10,28,35,37,39,43,16,12.2,3.5,1002.5,-13.9,61,-7,4.76,0.85,0.53
2017/11/27,1,2,6,9,17,38,34,11.4,-3,1025.6,10.4,72,19,8.76,0.96,-0.29
2017/11/30,1,14,16,24,32,36,2,9.9,-5.5,1011.7,-0.6,88,25,11.76,0.6,-0.8
2017/12/4,5,10,14,31,35,38,16,10.8,2.2,1007.6,-9.8,58,-8,15.76,-0.21,-0.98
2017/12/7,2,7,12,21,29,33,16,6.6,0,1014,-1.8,68,17,18.76,-0.75,-0.66
2017/12/11,7,11,16,20,30,40,28,12.7,2.7,998.7,-10.5,38,-16,22.76,-0.99,0.13
2017/12/14,8,17,24,34,36,42,33,7.4,0.7,1020.6,8.4,35,2,25.76,-0.72,0.7
2017/12/18,1,3,11,26,38,39,34,4.8,0.2,1019,2.8,66,31,0.23,0.05,1
2017/12/21,1,4,6,35,38,40,27,7.8,2,1023.5,1,64,5,3.23,0.63,0.77
2017/12/25,8,14,28,29,33,40,32,8.7,1.2,1004.7,-7,41,-35,7.23,1,0.03
2017/12/28,2,19,27,28,30,38,22,5.6,1.6,1015.3,7.4,34,-7,10.23,0.82,-0.57
2018/1/4,15,18,22,36,37,39,26,5.6,0.9,1014.7,2,35,-7,17.23,-0.5,-0.87
2018/1/8,4,7,15,17,23,25,8,7.5,1,1007.8,-11.5,100,56,21.23,-0.98,-0.19
2018/1/11,12,22,28,34,37,42,33,6,-2.3,1010.1,6.3,20,-19,24.23,-0.9,0.43
2018/1/15,23,24,32,37,41,42,29,6.3,2,1017,-9.8,49,9,28.23,-0.27,0.96
2018/1/18,10,15,17,18,20,41,35,8.8,0.8,1011.3,5.5,89,-11,1.7,0.35,0.94
2018/1/22,13,15,27,30,31,39,8,-0.2,-7.2,1010.2,-2.2,100,33,5.7,0.94,0.35
2018/1/25,4,10,11,23,36,37,34,1.2,-0.9,1007.4,4.8,34,-11,8.7,0.96,-0.28
2018/1/29,4,7,17,18,26,36,35,5.7,4.1,1002.8,-7.7,75,16,12.7,0.43,-0.91
2018/2/1,2,6,14,28,34,37,3,2.7,-2.8,1022.6,4.2,97,45,15.7,-0.2,-0.98
2018/2/5,5,8,15,20,25,27,6,6.2,-0.1,1005.1,0.5,34,-16,19.7,-0.87,-0.5
2018/2/8,3,10,18,22,23,40,27,4.6,0.7,1017.4,5.9,49,22,22.7,-0.99,0.12
2018/2/12,21,28,31,33,34,40,23,5.9,-3.8,1006.3,5.2,32,-1,26.7,-0.57,0.82
2018/2/15,4,15,18,19,22,29,37,10.7,2.2,1008.3,-3,66,24,0.17,0.04,1
2018/2/19,1,12,14,24,33,37,15,7.3,2.9,1014.5,-2.5,58,28,4.17,0.78,0.63
2018/2/22,7,8,11,15,36,39,37,2.7,-4,1018.2,5.4,92,36,7.17,1,0.05
2018/2/26,2,14,15,27,40,43,41,6.4,0.8,1019.3,-1.9,59,-3,11.17,0.69,-0.72
2018/3/1,2,5,16,32,35,41,25,16.6,5.6,987.5,-29.9,26,-37,14.17,0.13,-0.99
2018/3/5,1,11,19,23,32,37,14,18,1.7,999.2,-14.6,98,33,18.17,-0.66,-0.75
2018/3/8,8,14,20,25,31,41,35,7.3,1.6,1013.5,-18.5,100,43,21.17,-0.98,-0.21
